date,home,away,home_score,away_score,actual_total,actual_winner,model_pick,home_win_pct,away_win_pct,ml_correct,confidence,xTotal_Runs,runs_error,rl_cover,xruns_vs_actual
2026-03-25,San Francisco Giants,New York Yankees,0,7,7,New York Yankees,New York Yankees,30.3,69.7,True,69.7,8.27,1.2699999999999996,True,OVER
2026-03-26,New York Mets,Pittsburgh Pirates,11,7,18,New York Mets,Pittsburgh Pirates,23.5,76.5,False,76.5,8.83,9.17,False,UNDER
2026-03-26,Milwaukee Brewers,Chicago White Sox,14,2,16,Milwaukee Brewers,Milwaukee Brewers,53.6,46.4,True,53.6,10.72,5.279999999999999,True,UNDER
2026-03-26,Chicago Cubs,Washington Nationals,4,10,14,Washington Nationals,Chicago Cubs,70.8,29.2,False,70.8,9.45,4.550000000000001,False,UNDER
2026-03-26,Baltimore Orioles,Minnesota Twins,2,1,3,Baltimore Orioles,Minnesota Twins,49.7,50.3,False,50.3,11.04,8.04,False,OVER
2026-03-26,Cincinnati Reds,Boston Red Sox,0,3,3,Boston Red Sox,Cincinnati Reds,73.3,26.7,False,73.3,8.57,5.57,False,OVER
2026-03-26,Houston Astros,Los Angeles Angels,0,3,3,Los Angeles Angels,Los Angeles Angels,31.2,68.8,True,68.8,9.62,6.619999999999999,True,OVER
2026-03-26,San Diego Padres,Detroit Tigers,2,8,10,Detroit Tigers,Detroit Tigers,49.2,50.8,True,50.8,7.86,2.1399999999999997,True,UNDER
2026-03-26,St. Louis Cardinals,Tampa Bay Rays,9,7,16,St. Louis Cardinals,St. Louis Cardinals,50.1,49.9,True,50.1,10.97,5.029999999999999,True,UNDER
2026-03-26,Philadelphia Phillies,Texas Rangers,5,3,8,Philadelphia Phillies,Texas Rangers,29.4,70.6,False,70.6,8.46,0.46000000000000085,False,OVER
2026-03-26,Los Angeles Dodgers,Arizona Diamondbacks,8,2,10,Los Angeles Dodgers,Los Angeles Dodgers,76.9,23.1,True,76.9,9.01,0.9900000000000002,True,UNDER
2026-03-26,Seattle Mariners,Cleveland Guardians,4,6,10,Cleveland Guardians,Seattle Mariners,51.3,48.7,False,51.3,7.05,2.95,False,UNDER
2026-03-27,San Francisco Giants,New York Yankees,0,3,3,New York Yankees,New York Yankees,25.9,74.1,True,74.1,8.65,5.65,True,OVER
2026-03-27,Toronto Blue Jays,Athletics,3,2,5,Toronto Blue Jays,Athletics,49.3,50.7,False,50.7,10.52,5.52,False,OVER
2026-03-27,Miami Marlins,Colorado Rockies,2,1,3,Miami Marlins,Miami Marlins,75.8,24.2,True,75.8,9.13,6.130000000000001,False,OVER
2026-03-27,Atlanta Braves,Kansas City Royals,6,0,6,Atlanta Braves,Atlanta Braves,78.3,21.7,True,78.3,9.07,3.0700000000000003,True,OVER
2026-03-27,Houston Astros,Los Angeles Angels,2,6,8,Los Angeles Angels,Los Angeles Angels,30.9,69.1,True,69.1,9.65,1.6500000000000004,True,OVER
2026-03-27,San Diego Padres,Detroit Tigers,2,5,7,Detroit Tigers,San Diego Padres,53.7,46.3,False,53.7,8.39,1.3900000000000006,False,OVER
2026-03-27,Seattle Mariners,Cleveland Guardians,5,1,6,Seattle Mariners,Seattle Mariners,52.8,47.2,True,52.8,7.17,1.17,True,OVER
2026-03-27,Los Angeles Dodgers,Arizona Diamondbacks,5,4,9,Los Angeles Dodgers,Los Angeles Dodgers,78.2,21.8,True,78.2,9.04,0.03999999999999915,False,OVER
2026-03-28,St. Louis Cardinals,Tampa Bay Rays,6,5,11,St. Louis Cardinals,St. Louis Cardinals,54.5,45.5,True,54.5,10.72,0.27999999999999936,False,UNDER
2026-03-28,Chicago Cubs,Washington Nationals,10,2,12,Chicago Cubs,Chicago Cubs,77.0,23.0,True,77.0,9.0,3.0,True,UNDER
2026-03-28,Toronto Blue Jays,Athletics,8,7,15,Toronto Blue Jays,Athletics,49.6,50.4,False,50.4,10.3,4.699999999999999,False,UNDER
2026-03-28,Baltimore Orioles,Minnesota Twins,1,4,5,Minnesota Twins,Baltimore Orioles,50.2,49.8,False,50.2,11.01,6.01,False,OVER
2026-03-28,Philadelphia Phillies,Texas Rangers,4,5,9,Texas Rangers,Texas Rangers,21.7,78.3,True,78.3,9.02,0.019999999999999574,False,OVER
2026-03-28,Cincinnati Reds,Boston Red Sox,6,5,11,Cincinnati Reds,Cincinnati Reds,73.4,26.6,True,73.4,8.58,2.42,False,UNDER
2026-03-28,New York Mets,Pittsburgh Pirates,4,2,6,New York Mets,Pittsburgh Pirates,21.8,78.2,False,78.2,8.98,2.9800000000000004,False,OVER
2026-03-28,Miami Marlins,Colorado Rockies,4,3,7,Miami Marlins,Miami Marlins,77.5,22.5,True,77.5,8.98,1.9800000000000004,False,OVER
2026-03-28,Houston Astros,Los Angeles Angels,11,9,20,Houston Astros,Los Angeles Angels,22.4,77.6,False,77.6,8.99,11.01,False,UNDER
2026-03-28,Milwaukee Brewers,Chicago White Sox,6,1,7,Milwaukee Brewers,Milwaukee Brewers,56.4,43.6,True,56.4,10.47,3.4700000000000006,True,OVER
2026-03-28,Atlanta Braves,Kansas City Royals,6,2,8,Atlanta Braves,Atlanta Braves,77.8,22.2,True,77.8,9.03,1.0299999999999994,True,OVER
2026-03-28,San Francisco Giants,New York Yankees,1,3,4,New York Yankees,New York Yankees,24.6,75.4,True,75.4,8.78,4.779999999999999,True,OVER
2026-03-28,San Diego Padres,Detroit Tigers,3,0,3,San Diego Padres,San Diego Padres,52.5,47.5,True,52.5,8.5,5.5,True,OVER
2026-03-28,Los Angeles Dodgers,Arizona Diamondbacks,3,2,5,Los Angeles Dodgers,Los Angeles Dodgers,77.8,22.2,True,77.8,9.02,4.02,False,OVER
2026-03-28,Seattle Mariners,Cleveland Guardians,5,6,11,Cleveland Guardians,Seattle Mariners,50.6,49.4,False,50.6,6.99,4.01,False,UNDER
2026-03-29,Baltimore Orioles,Minnesota Twins,8,6,14,Baltimore Orioles,Minnesota Twins,49.2,50.8,False,50.8,11.04,2.960000000000001,False,UNDER
2026-03-29,Philadelphia Phillies,Texas Rangers,3,8,11,Texas Rangers,Texas Rangers,29.4,70.6,True,70.6,8.33,2.67,True,UNDER
2026-03-29,Atlanta Braves,Kansas City Royals,1,4,5,Kansas City Royals,Atlanta Braves,77.7,22.3,False,77.7,9.0,4.0,False,OVER
2026-03-29,Toronto Blue Jays,Athletics,5,2,7,Toronto Blue Jays,Toronto Blue Jays,51.7,48.3,True,51.7,10.68,3.6799999999999997,True,OVER
2026-03-29,Cincinnati Reds,Boston Red Sox,3,2,5,Cincinnati Reds,Cincinnati Reds,72.5,27.5,True,72.5,8.51,3.51,False,OVER
2026-03-29,New York Mets,Pittsburgh Pirates,3,4,7,Pittsburgh Pirates,Pittsburgh Pirates,35.4,64.6,True,64.6,8.01,1.0099999999999998,False,OVER
2026-03-29,Miami Marlins,Colorado Rockies,4,3,7,Miami Marlins,Miami Marlins,77.6,22.4,True,77.6,9.04,2.039999999999999,False,OVER
2026-03-29,Houston Astros,Los Angeles Angels,9,7,16,Houston Astros,Los Angeles Angels,30.5,69.5,False,69.5,9.6,6.4,False,UNDER
2026-03-29,Milwaukee Brewers,Chicago White Sox,9,7,16,Milwaukee Brewers,Milwaukee Brewers,50.3,49.7,True,50.3,10.94,5.0600000000000005,True,UNDER
2026-03-29,St. Louis Cardinals,Tampa Bay Rays,7,11,18,Tampa Bay Rays,Tampa Bay Rays,45.5,54.5,True,54.5,10.62,7.380000000000001,True,UNDER
2026-03-29,Chicago Cubs,Washington Nationals,3,6,9,Washington Nationals,Chicago Cubs,77.7,22.3,False,77.7,9.02,0.019999999999999574,False,OVER
2026-03-29,Seattle Mariners,Cleveland Guardians,8,0,8,Seattle Mariners,Cleveland Guardians,46.7,53.3,False,53.3,7.19,0.8099999999999996,False,UNDER
2026-03-30,Kansas City Royals,Minnesota Twins,3,1,4,Kansas City Royals,Minnesota Twins,32.4,67.6,False,67.6,9.67,5.67,False,OVER
2026-03-30,Baltimore Orioles,Texas Rangers,2,5,7,Texas Rangers,Baltimore Orioles,54.6,45.4,False,54.6,9.83,2.83,False,OVER
2026-03-30,Cincinnati Reds,Pittsburgh Pirates,2,0,2,Cincinnati Reds,Cincinnati Reds,57.2,42.8,True,57.2,7.79,5.79,True,OVER
2026-03-30,Philadelphia Phillies,Washington Nationals,2,13,15,Washington Nationals,Washington Nationals,26.9,73.1,True,73.1,9.36,5.640000000000001,True,UNDER
2026-03-30,Miami Marlins,Chicago White Sox,4,9,13,Chicago White Sox,Miami Marlins,54.1,45.9,False,54.1,10.73,2.2699999999999996,False,UNDER
2026-03-30,Toronto Blue Jays,Colorado Rockies,5,14,19,Colorado Rockies,Toronto Blue Jays,65.3,34.7,False,65.3,9.18,9.82,False,UNDER
2026-03-30,Atlanta Braves,Athletics,4,0,4,Atlanta Braves,Atlanta Braves,72.4,27.6,True,72.4,9.41,5.41,True,OVER
2026-03-30,Chicago Cubs,Los Angeles Angels,7,2,9,Chicago Cubs,Chicago Cubs,72.8,27.2,True,72.8,8.53,0.47000000000000064,True,UNDER
2026-03-30,Milwaukee Brewers,Tampa Bay Rays,2,3,5,Tampa Bay Rays,Milwaukee Brewers,61.4,38.6,False,61.4,10.19,5.1899999999999995,False,OVER
2026-03-30,St. Louis Cardinals,New York Mets,2,4,6,New York Mets,St. Louis Cardinals,77.1,22.9,False,77.1,9.02,3.0199999999999996,False,OVER
2026-03-30,Houston Astros,Boston Red Sox,8,1,9,Houston Astros,Houston Astros,62.3,37.7,True,62.3,9.28,0.27999999999999936,True,OVER
2026-03-30,San Diego Padres,San Francisco Giants,2,3,5,San Francisco Giants,San Francisco Giants,48.9,51.1,True,51.1,7.05,2.05,False,OVER
2026-03-30,Seattle Mariners,New York Yankees,2,1,3,Seattle Mariners,New York Yankees,23.2,76.8,False,76.8,9.01,6.01,False,OVER
2026-03-30,Arizona Diamondbacks,Detroit Tigers,9,6,15,Arizona Diamondbacks,Detroit Tigers,49.5,50.5,False,50.5,11.0,4.0,False,UNDER
2026-03-30,Los Angeles Dodgers,Cleveland Guardians,2,4,6,Cleveland Guardians,Los Angeles Dodgers,67.5,32.5,False,67.5,8.09,2.09,False,OVER
2026-03-31,Baltimore Orioles,Texas Rangers,5,8,13,Texas Rangers,Texas Rangers,48.5,51.5,True,51.5,8.85,4.15,True,UNDER
2026-03-31,Cincinnati Reds,Pittsburgh Pirates,3,8,11,Pittsburgh Pirates,Cincinnati Reds,50.8,49.2,False,50.8,8.85,2.1500000000000004,False,UNDER
2026-03-31,Philadelphia Phillies,Washington Nationals,3,2,5,Philadelphia Phillies,Washington Nationals,31.9,68.1,False,68.1,9.65,4.65,False,OVER
2026-03-31,Miami Marlins,Chicago White Sox,9,2,11,Miami Marlins,Miami Marlins,57.9,42.1,True,57.9,10.35,0.6500000000000004,True,UNDER
2026-03-31,Toronto Blue Jays,Colorado Rockies,5,1,6,Toronto Blue Jays,Toronto Blue Jays,65.1,34.9,True,65.1,9.49,3.49,True,OVER
2026-03-31,Atlanta Braves,Athletics,2,5,7,Athletics,Atlanta Braves,73.4,26.6,False,73.4,9.36,2.3599999999999994,False,OVER
2026-03-31,Chicago Cubs,Los Angeles Angels,0,2,2,Los Angeles Angels,Chicago Cubs,75.6,24.4,False,75.6,9.1,7.1,False,OVER
2026-03-31,Milwaukee Brewers,Tampa Bay Rays,6,2,8,Milwaukee Brewers,Milwaukee Brewers,64.7,35.3,True,64.7,10.02,2.0199999999999996,True,OVER
2026-03-31,St. Louis Cardinals,New York Mets,3,0,3,St. Louis Cardinals,St. Louis Cardinals,77.5,22.5,True,77.5,8.95,5.949999999999999,True,OVER
2026-03-31,Houston Astros,Boston Red Sox,9,2,11,Houston Astros,Houston Astros,74.9,25.1,True,74.9,9.25,1.75,True,UNDER
2026-03-31,Arizona Diamondbacks,Detroit Tigers,7,5,12,Arizona Diamondbacks,Arizona Diamondbacks,50.6,49.4,True,50.6,10.99,1.0099999999999998,True,UNDER
2026-03-31,San Diego Padres,San Francisco Giants,3,9,12,San Francisco Giants,San Diego Padres,50.5,49.5,False,50.5,7.01,4.99,False,UNDER
2026-03-31,Seattle Mariners,New York Yankees,0,5,5,New York Yankees,New York Yankees,26.4,73.6,True,73.6,8.61,3.6099999999999994,True,OVER
2026-03-31,Los Angeles Dodgers,Cleveland Guardians,4,1,5,Los Angeles Dodgers,Los Angeles Dodgers,74.8,25.2,True,74.8,8.69,3.6899999999999995,True,OVER
2026-04-01,Atlanta Braves,Athletics,5,1,6,Atlanta Braves,Atlanta Braves,76.8,23.2,True,76.8,9.03,3.0299999999999994,True,OVER
2026-04-01,Baltimore Orioles,Texas Rangers,8,3,11,Baltimore Orioles,Texas Rangers,48.0,52.0,False,52.0,8.39,2.6099999999999994,False,UNDER
2026-04-01,Cincinnati Reds,Pittsburgh Pirates,3,8,11,Pittsburgh Pirates,Pittsburgh Pirates,48.3,51.7,True,51.7,8.74,2.26,True,UNDER
2026-04-01,Philadelphia Phillies,Washington Nationals,6,5,11,Philadelphia Phillies,Washington Nationals,37.2,62.8,False,62.8,10.05,0.9499999999999993,False,UNDER
2026-04-01,Toronto Blue Jays,Colorado Rockies,1,2,3,Colorado Rockies,Toronto Blue Jays,65.3,34.7,False,65.3,8.89,5.890000000000001,False,OVER
2026-04-01,Miami Marlins,Chicago White Sox,10,0,10,Miami Marlins,Chicago White Sox,50.0,50.0,False,50.0,11.0,1.0,False,OVER
2026-04-01,St. Louis Cardinals,New York Mets,2,1,3,St. Louis Cardinals,St. Louis Cardinals,77.6,22.4,True,77.6,9.04,6.039999999999999,False,OVER
2026-04-01,Milwaukee Brewers,Tampa Bay Rays,8,2,10,Milwaukee Brewers,Milwaukee Brewers,53.5,46.5,True,53.5,10.59,0.5899999999999999,True,OVER
2026-04-01,Houston Astros,Boston Red Sox,6,4,10,Houston Astros,Houston Astros,61.0,39.0,True,61.0,8.99,1.0099999999999998,True,UNDER
2026-04-01,Chicago Cubs,Los Angeles Angels,6,2,8,Chicago Cubs,Chicago Cubs,78.2,21.8,True,78.2,8.99,0.9900000000000002,True,OVER
2026-04-01,Arizona Diamondbacks,Detroit Tigers,1,0,1,Arizona Diamondbacks,Detroit Tigers,49.1,50.9,False,50.9,10.89,9.89,False,OVER
2026-04-01,San Diego Padres,San Francisco Giants,7,1,8,San Diego Padres,San Francisco Giants,49.9,50.1,False,50.1,7.08,0.9199999999999999,False,UNDER
2026-04-01,Seattle Mariners,New York Yankees,3,5,8,New York Yankees,New York Yankees,22.4,77.6,True,77.6,9.02,1.0199999999999996,True,OVER
2026-04-01,Kansas City Royals,Minnesota Twins,13,9,22,Kansas City Royals,Minnesota Twins,30.2,69.8,False,69.8,9.61,12.39,False,UNDER
2026-04-01,Los Angeles Dodgers,Cleveland Guardians,1,4,5,Cleveland Guardians,Los Angeles Dodgers,76.9,23.1,False,76.9,8.87,3.869999999999999,False,OVER
2026-04-02,Kansas City Royals,Minnesota Twins,1,5,6,Minnesota Twins,Minnesota Twins,32.0,68.0,True,68.0,9.75,3.75,True,OVER
2026-04-02,Arizona Diamondbacks,Atlanta Braves,2,17,19,Atlanta Braves,Atlanta Braves,37.8,62.2,True,62.2,10.09,8.91,True,UNDER
2026-04-02,San Francisco Giants,New York Mets,7,2,9,San Francisco Giants,New York Mets,49.8,50.2,False,50.2,7.02,1.9800000000000004,False,UNDER
2026-04-02,Chicago White Sox,Toronto Blue Jays,0,0,0,Toronto Blue Jays,Toronto Blue Jays,44.9,55.1,True,55.1,10.68,10.68,False,OVER
2026-04-03,Washington Nationals,Los Angeles Dodgers,6,13,19,Los Angeles Dodgers,Los Angeles Dodgers,22.9,77.1,True,77.1,9.01,9.99,True,UNDER
2026-04-03,Detroit Tigers,St. Louis Cardinals,4,0,4,Detroit Tigers,Detroit Tigers,54.3,45.7,True,54.3,9.04,5.039999999999999,True,OVER
2026-04-03,New York Yankees,Miami Marlins,8,2,10,New York Yankees,New York Yankees,77.6,22.4,True,77.6,8.94,1.0600000000000005,True,UNDER
2026-04-03,Boston Red Sox,San Diego Padres,5,2,7,Boston Red Sox,San Diego Padres,38.9,61.1,False,61.1,7.7,0.7000000000000002,False,OVER
2026-04-03,Chicago White Sox,Toronto Blue Jays,5,4,9,Chicago White Sox,Chicago White Sox,51.1,48.9,True,51.1,10.84,1.8399999999999999,False,OVER
2026-04-03,Texas Rangers,Cincinnati Reds,3,5,8,Cincinnati Reds,Cincinnati Reds,39.2,60.8,True,60.8,7.63,0.3700000000000001,True,UNDER
2026-04-03,Cleveland Guardians,Chicago Cubs,4,1,5,Cleveland Guardians,Chicago Cubs,22.0,78.0,False,78.0,9.02,4.02,False,OVER
2026-04-03,Minnesota Twins,Tampa Bay Rays,10,4,14,Minnesota Twins,Tampa Bay Rays,50.0,50.0,False,50.0,10.91,3.09,False,UNDER
2026-04-03,Colorado Rockies,Philadelphia Phillies,1,10,11,Philadelphia Phillies,Colorado Rockies,75.1,24.9,False,75.1,9.14,1.8599999999999994,False,UNDER
2026-04-03,Pittsburgh Pirates,Baltimore Orioles,5,4,9,Pittsburgh Pirates,Pittsburgh Pirates,64.5,35.5,True,64.5,9.54,0.5399999999999991,False,OVER
2026-04-03,Los Angeles Angels,Seattle Mariners,1,3,4,Seattle Mariners,Los Angeles Angels,52.1,47.9,False,52.1,7.11,3.1100000000000003,False,OVER
2026-04-03,Athletics,Houston Astros,11,4,15,Athletics,Houston Astros,49.7,50.3,False,50.3,11.03,3.9700000000000006,False,UNDER
2026-04-03,Arizona Diamondbacks,Atlanta Braves,0,2,2,Atlanta Braves,Atlanta Braves,36.4,63.6,True,63.6,10.08,8.08,True,OVER
2026-04-03,San Francisco Giants,New York Mets,3,10,13,New York Mets,New York Mets,49.9,50.1,True,50.1,7.03,5.97,True,UNDER
2026-04-03,Kansas City Royals,Milwaukee Brewers,0,0,0,Milwaukee Brewers,Milwaukee Brewers,22.2,77.8,True,77.8,9.01,9.01,False,OVER
2026-04-04,Detroit Tigers,St. Louis Cardinals,11,6,17,Detroit Tigers,Detroit Tigers,63.5,36.5,True,63.5,9.65,7.35,True,UNDER
2026-04-04,Chicago White Sox,Toronto Blue Jays,6,3,9,Chicago White Sox,Chicago White Sox,50.8,49.2,True,50.8,10.93,1.9299999999999997,True,OVER
2026-04-04,Kansas City Royals (DH-1),Milwaukee Brewers,2,5,7,Milwaukee Brewers,Milwaukee Brewers,23.5,76.5,True,76.5,8.99,1.9900000000000002,True,OVER
2026-04-04,Kansas City Royals (DH-2),Milwaukee Brewers,8,2,10,Kansas City Royals,Milwaukee Brewers,22.1,77.9,False,77.9,9.01,0.9900000000000002,False,UNDER
2026-04-04,Washington Nationals,Los Angeles Dodgers,5,10,15,Los Angeles Dodgers,Los Angeles Dodgers,22.8,77.2,True,77.2,9.02,5.98,True,UNDER
2026-04-04,Athletics,Houston Astros,0,11,11,Houston Astros,Houston Astros,49.4,50.6,True,50.6,10.99,0.009999999999999787,True,UNDER
2026-04-04,Pittsburgh Pirates,Baltimore Orioles,3,2,5,Pittsburgh Pirates,Pittsburgh Pirates,69.1,30.9,True,69.1,8.71,3.710000000000001,False,OVER
2026-04-04,Boston Red Sox,San Diego Padres,2,3,5,San Diego Padres,San Diego Padres,35.1,64.9,True,64.9,7.94,2.9400000000000004,False,OVER
2026-04-04,Texas Rangers,Cincinnati Reds,0,2,2,Cincinnati Reds,Cincinnati Reds,38.6,61.4,True,61.4,7.76,5.76,True,OVER
2026-04-04,New York Yankees,Miami Marlins,9,7,16,New York Yankees,New York Yankees,77.1,22.9,True,77.1,8.94,7.0600000000000005,True,UNDER
2026-04-04,Minnesota Twins,Tampa Bay Rays,1,7,8,Tampa Bay Rays,Minnesota Twins,50.3,49.7,False,50.3,10.99,2.99,False,OVER
2026-04-04,Arizona Diamondbacks,Atlanta Braves,2,1,3,Arizona Diamondbacks,Atlanta Braves,33.6,66.4,False,66.4,9.76,6.76,False,OVER
2026-04-04,Colorado Rockies,Philadelphia Phillies,1,2,3,Philadelphia Phillies,Colorado Rockies,72.3,27.7,False,72.3,8.5,5.5,False,OVER
2026-04-04,San Francisco Giants,New York Mets,0,9,9,New York Mets,New York Mets,49.9,50.1,True,50.1,6.98,2.0199999999999996,True,UNDER
2026-04-04,Los Angeles Angels,Seattle Mariners,1,0,1,Los Angeles Angels,Los Angeles Angels,62.4,37.6,True,62.4,7.68,6.68,False,OVER
2026-04-04,Cleveland Guardians,Chicago Cubs,0,0,0,Chicago Cubs,Chicago Cubs,22.2,77.8,True,77.8,8.99,8.99,False,OVER
2026-04-05,Cleveland Guardians (DH-1),Chicago Cubs,0,1,1,Chicago Cubs,Chicago Cubs,22.5,77.5,True,77.5,8.99,7.99,False,OVER
2026-04-05,Cleveland Guardians (DH-2),Chicago Cubs,6,5,11,Cleveland Guardians,Chicago Cubs,22.3,77.7,False,77.7,9.03,1.9700000000000006,False,UNDER
2026-04-05,Washington Nationals,Los Angeles Dodgers,6,8,14,Los Angeles Dodgers,Los Angeles Dodgers,22.5,77.5,True,77.5,9.02,4.98,True,UNDER
2026-04-05,Pittsburgh Pirates,Baltimore Orioles,8,2,10,Pittsburgh Pirates,Pittsburgh Pirates,71.3,28.7,True,71.3,9.53,0.47000000000000064,True,UNDER
2026-04-05,Boston Red Sox,San Diego Padres,6,8,14,San Diego Padres,San Diego Padres,39.8,60.2,True,60.2,7.59,6.41,True,UNDER
2026-04-05,New York Yankees,Miami Marlins,6,7,13,Miami Marlins,New York Yankees,77.4,22.6,False,77.4,8.97,4.029999999999999,False,UNDER
2026-04-05,Minnesota Twins,Tampa Bay Rays,1,4,5,Tampa Bay Rays,Minnesota Twins,50.8,49.2,False,50.8,11.01,6.01,False,OVER
2026-04-05,Chicago White Sox,Toronto Blue Jays,3,0,3,Chicago White Sox,Toronto Blue Jays,49.5,50.5,False,50.5,11.03,8.03,False,OVER
2026-04-05,Kansas City Royals,Milwaukee Brewers,5,8,13,Milwaukee Brewers,Milwaukee Brewers,22.2,77.8,True,77.8,9.05,3.9499999999999993,True,UNDER
2026-04-05,Texas Rangers,Cincinnati Reds,1,2,3,Cincinnati Reds,Cincinnati Reds,38.4,61.6,True,61.6,7.68,4.68,False,OVER
2026-04-05,Colorado Rockies,Philadelphia Phillies,4,1,5,Colorado Rockies,Colorado Rockies,78.1,21.9,True,78.1,9.05,4.050000000000001,True,OVER
2026-04-05,Athletics,Houston Astros,12,10,22,Athletics,Houston Astros,50.0,50.0,False,50.0,11.05,10.95,False,UNDER
2026-04-05,San Francisco Giants,New York Mets,2,5,7,New York Mets,New York Mets,49.8,50.2,True,50.2,7.06,0.05999999999999961,True,OVER
2026-04-05,Los Angeles Angels,Seattle Mariners,8,7,15,Los Angeles Angels,Los Angeles Angels,61.7,38.3,True,61.7,7.75,7.25,False,UNDER
2026-04-05,Arizona Diamondbacks,Atlanta Braves,6,5,11,Arizona Diamondbacks,Atlanta Braves,33.7,66.3,False,66.3,9.79,1.2100000000000009,False,UNDER
2026-04-05,Detroit Tigers,St. Louis Cardinals,3,5,8,St. Louis Cardinals,Detroit Tigers,54.4,45.6,False,54.4,9.56,1.5600000000000005,False,OVER
